# schema_version=growth_dislocation_universe.v2
# SPY holdings=As of 18-Aug-2026; source=https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-spy.xlsx
# NDX retrieved_at=2026-08-20; source=https://www.nasdaq.com/products/global-indexes/nasdaq-100/companies
# IWM holdings=Aug 18, 2026; source=https://www.ishares.com/us/products/239710/ishares-russell-2000-etf/latest-holdings.csv
# classification=subindustry unavailable from official holdings; sector used as the explicit crowding fallback
# growth_theme=curated issuer-level optionality taxonomy; blank is not a negative sector judgment
symbol,provider_symbol,company,sector,subindustry,classification_level,sector_benchmark,memberships,growth_theme
FISV,FISV,FISERV INC,Financials,Financials,sector,XLF,SPY
FITB,FITB,FIFTH THIRD BANCORP,Financials,Financials,sector,XLF,SPY
FIVN,FIVN,FIVE9,Information Technology,Information Technology,sector,IWM,IWM
FIX,FIX,COMFORT SYSTEMS USA INC,Industrials,Industrials,sector,XLI,SPY
FIZZ,FIZZ,NATIONAL BEVERAGE,Consumer Staples,Consumer Staples,sector,XLP,IWM
FJET,FJET,STARFIGHTERS SPACE INC,Industrials,Industrials,sector,XLI,IWM
FLEX,FLEX,FLEX LTD,Technology,Technology,sector,XLK,SPY
FLG,FLG,FLAGSTAR BANK NATIONAL ASSOCIATION,Financials,Financials,sector,XLF,IWM
FLGT,FLGT,FULGENT GENETICS INC,Health Care,Health Care,sector,XLV,IWM
FLNC,FLNC,FLUENCE ENERGY INC CLASS A,Industrials,Industrials,sector,XLI,IWM
FLNG,FLNG,FLEX LNG,Energy,Energy,sector,XLE,IWM
FLO,FLO,FLOWERS FOODS INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
FLOC,FLOC,FLOWCO HOLDINGS CLASS A,Energy,Energy,sector,XLE,IWM
FLR,FLR,FLUOR CORP,Industrials,Industrials,sector,XLI,IWM
FLWS,FLWS,1-800 FLOWERS.COM CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FLXS,FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FLY,FLY,FIREFLY AEROSPACE,Industrials,Industrials,sector,XLI,IWM
FLYW,FLYW,FLYWIRE,Financials,Financials,sector,XLF,IWM
FLYX,FLYX,FLYEXCLUSIVE INC CLASS A,Industrials,Industrials,sector,XLI,IWM
FMAO,FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Financials,sector,XLF,IWM
FMBH,FMBH,FIRST MID BANCSHARES INC,Financials,Financials,sector,XLF,IWM
FMC,FMC,FMC CORP,Materials,Materials,sector,XLB,IWM
FMNB,FMNB,FARMERS NATIONAL BANC CORP,Financials,Financials,sector,XLF,IWM
FNKO,FNKO,FUNKO CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FNLC,FNLC,FIRST BANCORP INC,Financials,Financials,sector,XLF,IWM
FNRN,FNRN,FIRST NORTHERN COMMUNITY BANCORP,Financials,Financials,sector,XLF,IWM
FOA,FOA,FINANCE OF AMERICA COMPANIES INC C,Financials,Financials,sector,XLF,IWM
FOR,FOR,FORESTAR GROUP INC,Real Estate,Real Estate,sector,XLRE,IWM
FOSL,FOSL,FOSSIL GROUP INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FOX,FOX,FOX CORP   CLASS B,Communication Services,Communication Services,sector,XLC,SPY
FOXA,FOXA,FOX CORP   CLASS A,Communication Services,Communication Services,sector,XLC,SPY
FOXF,FOXF,FOX FACTORY HOLDING,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FPI,FPI,FARMLAND PARTNERS INC,Real Estate,Real Estate,sector,XLRE,IWM
FRAF,FRAF,FRANKLIN FINANCIAL SERVICES CORP,Financials,Financials,sector,XLF,IWM
FRBA,FRBA,FIRST BANK,Financials,Financials,sector,XLF,IWM
FRD,FRD,FRIEDMAN INDUSTRIES INC,Materials,Materials,sector,XLB,IWM
FRME,FRME,FIRST MERCHANTS,Financials,Financials,sector,XLF,IWM
FROG,FROG,JFROG LTD,Information Technology,Information Technology,sector,IWM,IWM
FRPH,FRPH,FRP HOLDINGS INC,Real Estate,Real Estate,sector,XLRE,IWM
FRSH,FRSH,FRESHWORKS CLASS A,Information Technology,Information Technology,sector,IWM,IWM
FRST,FRST,PRIMIS FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
FRT,FRT,FEDERAL REALTY INVS TRUST,Real Estate,Real Estate,sector,XLRE,SPY
FSBC,FSBC,FIVE STAR BANCORP,Financials,Financials,sector,XLF,IWM
FSBW,FSBW,FS BANCORP INC,Financials,Financials,sector,XLF,IWM
FSLR,FSLR,FIRST SOLAR INC,Technology,Technology,sector,XLK,SPY
FSLY,FSLY,FASTLY CLASS A,Information Technology,Information Technology,sector,IWM,IWM
FSS,FSS,FEDERAL SIGNAL CORP,Industrials,Industrials,sector,XLI,IWM
FSTR,FSTR,LB FOSTER,Industrials,Industrials,sector,XLI,IWM
FSUN,FSUN,FIRSTSUN CAPITAL BANCORP,Financials,Financials,sector,XLF,IWM
FTDR,FTDR,FRONTDOOR INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FTK,FTK,FLOTEK INDUSTRIES INC,Materials,Materials,sector,XLB,IWM
FTNT,FTNT,FORTINET INC,Technology,Technology,sector,XLK,NDX|SPY
FTRE,FTRE,FORTREA HOLDINGS INC,Health Care,Health Care,sector,XLV,IWM
FTV,FTV,FORTIVE CORP,Industrials,Industrials,sector,XLI,SPY
FUBO,FUBO,FUBOTV CLASS A,Communication,Communication,sector,XLC,IWM
FUL,FUL,HB FULLER,Materials,Materials,sector,XLB,IWM
FULC,FULC,FULCRUM THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
FULT,FULT,FULTON FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
FUN,FUN,SIX FLAGS ENTERTAINMENT CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FUNC,FUNC,FIRST UNITED CORP,Financials,Financials,sector,XLF,IWM
FVCB,FVCB,FVCBANKCORP INC,Financials,Financials,sector,XLF,IWM
FVR,FVR,FRONTVIEW REIT,Real Estate,Real Estate,sector,XLRE,IWM
FWDI,FWDI,FORWARD INDUSTRIES INC,Information Technology,Information Technology,sector,IWM,IWM
FWRD,FWRD,FORWARD AIR CORP,Industrials,Industrials,sector,XLI,IWM
FWRG,FWRG,FIRST WATCH RESTAURANT GROUP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FXNC,FXNC,FIRST NATIONAL CORP,Financials,Financials,sector,XLF,IWM
GABC,GABC,GERMAN AMERICAN BANCORP INC,Financials,Financials,sector,XLF,IWM
GALT,GALT,GALECTIN THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
GATX,GATX,GATX,Industrials,Industrials,sector,XLI,IWM
GBCI,GBCI,GLACIER BANCORP INC,Financials,Financials,sector,XLF,IWM
GBFH,GBFH,GBANK FINL HLDGS INC,Financials,Financials,sector,XLF,IWM
GBTG,GBTG,GLOBAL BUSINESS TRAVEL GROUP CLASS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GBX,GBX,GREENBRIER INC,Industrials,Industrials,sector,XLI,IWM
GCBC,GCBC,GREENE COUNTY BANCORP INC,Financials,Financials,sector,XLF,IWM
GCMG,GCMG,GCM GROSVENOR CLASS A,Financials,Financials,sector,XLF,IWM
GCO,GCO,GENESCO INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GCT,GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GD,GD,GENERAL DYNAMICS CORP,Industrials,Industrials,sector,XLI,SPY
GDDY,GDDY,GODADDY INC   CLASS A,Technology,Technology,sector,XLK,SPY
GDOT,GDOT,GREEN DOT CLASS A,Financials,Financials,sector,XLF,IWM
GDYN,GDYN,GRID DYNAMICS HOLDINGS CLASS A,Information Technology,Information Technology,sector,IWM,IWM
GE,GE,GENERAL ELECTRIC,Industrials,Industrials,sector,XLI,SPY
GEF,GEF,GREIF INC CLASS A,Materials,Materials,sector,XLB,IWM
GEFB,GEFB,GREIF INC CLASS B,Materials,Materials,sector,XLB,IWM
GEHC,GEHC,GE HEALTHCARE TECHNOLOGY,Health Care,Health Care,sector,XLV,NDX|SPY
GEMI,GEMI,GEMINI SPACE STATION INC CLASS A,Financials,Financials,sector,XLF,IWM
GEN,GEN,GEN DIGITAL INC,Technology,Technology,sector,XLK,SPY
GENB,GENB,GENERATE BIOMEDICINES INC,Health Care,Health Care,sector,XLV,IWM
GENC,GENC,GENCOR INDUSTRIES INC,Industrials,Industrials,sector,XLI,IWM
GENI,GENI,GENIUS SPORTS LTD,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GEO,GEO,GEO GROUP,Industrials,Industrials,sector,XLI,IWM
GERN,GERN,GERON,Health Care,Health Care,sector,XLV,IWM
GEV,GEV,GE VERNOVA INC,Industrials,Industrials,sector,XLI,SPY
GEVO,GEVO,GEVO,Energy,Energy,sector,XLE,IWM
GFF,GFF,GRIFFON,Industrials,Industrials,sector,XLI,IWM
GHC,GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GHM,GHM,GRAHAM CORP,Industrials,Industrials,sector,XLI,IWM
GIC,GIC,GLOBAL INDUSTRIAL,Industrials,Industrials,sector,XLI,IWM
GIII,GIII,G III APPAREL GROUP LTD,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GILD,GILD,GILEAD SCIENCES INC,Health Care,Health Care,sector,XLV,NDX|SPY
GIS,GIS,GENERAL MILLS INC,Consumer Staples,Consumer Staples,sector,XLP,SPY
GKOS,GKOS,GLAUKOS,Health Care,Health Care,sector,XLV,IWM
GL,GL,GLOBE LIFE INC,Financials,Financials,sector,XLF,SPY
GLIBA,GLIBA,LIBERTY CAPITAL CORP SERIES A,Communication,Communication,sector,XLC,IWM
GLIBK,GLIBK,LIBERTY CAPITAL CORP SERIES C,Communication,Communication,sector,XLC,IWM
GLNG,GLNG,GOLAR LNG,Energy,Energy,sector,XLE,IWM
GLOB,GLOB,GLOBANT,Information Technology,Information Technology,sector,IWM,IWM
GLRE,GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,Financials,sector,XLF,IWM
GLSI,GLSI,GREENWICH LIFESCIENCES INC,Health Care,Health Care,sector,XLV,IWM
GLUE,GLUE,MONTE ROSA THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
GLW,GLW,CORNING INC,Technology,Technology,sector,XLK,SPY
GM,GM,GENERAL MOTORS CO,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
GNE,GNE,GENIE ENERGY LTD CLASS B,Utilities,Utilities,sector,XLU,IWM
GNK,GNK,GENCO SHIPPING AND TRADING,Industrials,Industrials,sector,XLI,IWM
GNL,GNL,GLOBAL NET LEASE INC,Real Estate,Real Estate,sector,XLRE,IWM
GNRC,GNRC,GENERAC HOLDINGS INC,Industrials,Industrials,sector,XLI,SPY
GNW,GNW,GENWORTH FINANCIAL INC,Financials,Financials,sector,XLF,IWM
GO,GO,GROCERY OUTLET HOLDING,Consumer Staples,Consumer Staples,sector,XLP,IWM
GOGO,GOGO,GOGO,Communication,Communication,sector,XLC,IWM
GOLD,GOLD,GOLD INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GOLF,GOLF,ACUSHNET HOLDINGS CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GOOD,GOOD,GLADSTONE COMMERCIAL REIT CORP,Real Estate,Real Estate,sector,XLRE,IWM
GOOG,GOOG,ALPHABET INC CL C,Communication Services,Communication Services,sector,XLC,NDX|SPY
GOOGL,GOOGL,ALPHABET INC CL A,Communication Services,Communication Services,sector,XLC,NDX|SPY
GPC,GPC,GENUINE PARTS CO,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
GPGI,GPGI,GPGI INC CLASS A,Information Technology,Information Technology,sector,IWM,IWM
GPI,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GPN,GPN,GLOBAL PAYMENTS INC,Financials,Financials,sector,XLF,SPY
GPOR,GPOR,GULFPORT ENERGY,Energy,Energy,sector,XLE,IWM
GPRE,GPRE,GREEN PLAINS,Energy,Energy,sector,XLE,IWM
GPRO,GPRO,GOPRO INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GRAL,GRAL,GRAIL INC,Health Care,Health Care,sector,XLV,IWM
GRBK,GRBK,GREEN BRICK PARTNERS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GRC,GRC,GORMAN-RUPP,Industrials,Industrials,sector,XLI,IWM
GRDN,GRDN,GUARDIAN PHARMACY SERVICES CLASS A,Health Care,Health Care,sector,XLV,IWM
GRMN,GRMN,GARMIN LTD,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
GRND,GRND,GRINDR INC,Communication,Communication,sector,XLC,IWM
GRNT,GRNT,GRANITE RIDGE RESOURCES,Energy,Energy,sector,XLE,IWM
GRPN,GRPN,GROUPON,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GS,GS,GOLDMAN SACHS GROUP INC,Financials,Financials,sector,XLF,SPY
GSBC,GSBC,GREAT SOUTHERN BANCORP INC,Financials,Financials,sector,XLF,IWM
GSHD,GSHD,GOOSEHEAD INSURANCE CLASS A,Financials,Financials,sector,XLF,IWM
GSIT,GSIT,GSI TECHNOLOGY INC,Information Technology,Information Technology,sector,IWM,IWM
GSM,GSM,FERROGLOBE PLC,Materials,Materials,sector,XLB,IWM
GT,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GTM,GTM,ZOOMINFO TECHNOLOGIES,Communication,Communication,sector,XLC,IWM
GTN,GTN,GRAY MEDIA INC,Communication,Communication,sector,XLC,IWM
GTX,GTX,GARRETT MOTION,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
GTXI,GTXI,GTXI INC - CVR,Health Care,Health Care,sector,XLV,IWM
GTY,GTY,GETTY REALTY REIT,Real Estate,Real Estate,sector,XLRE,IWM
GVA,GVA,GRANITE CONSTRUCTION,Industrials,Industrials,sector,XLI,IWM
GWRS,GWRS,GLOBAL WATER RESOURCES INC,Utilities,Utilities,sector,XLU,IWM
GWW,GWW,WW GRAINGER INC,Industrials,Industrials,sector,XLI,SPY
GYRE,GYRE,GYRE THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
HAE,HAE,HAEMONETICS CORP,Health Care,Health Care,sector,XLV,IWM
HAFC,HAFC,HANMI FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
HAL,HAL,HALLIBURTON CO,Energy,Energy,sector,XLE,SPY
HAPN,HAPN,HAPPEN,Financials,Financials,sector,XLF,IWM
HAS,HAS,HASBRO INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
HASI,HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,Financials,Financials,sector,XLF,IWM
HBAN,HBAN,HUNTINGTON BANCSHARES INC,Financials,Financials,sector,XLF,SPY
HBB,HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
HBCP,HBCP,HOME BANCORP INC,Financials,Financials,sector,XLF,IWM
HBNC,HBNC,HORIZON BANCORP INC,Financials,Financials,sector,XLF,IWM
HBT,HBT,HBT FINANCIAL INC,Financials,Financials,sector,XLF,IWM
HCA,HCA,HCA HEALTHCARE INC,Health Care,Health Care,sector,XLV,SPY
HCC,HCC,WARRIOR MET COAL INC,Materials,Materials,sector,XLB,IWM
HCI,HCI,HCI GROUP INC,Financials,Financials,sector,XLF,IWM
HCKT,HCKT,HACKETT GROUP,Information Technology,Information Technology,sector,IWM,IWM
HCSG,HCSG,HEALTHCARE SERVICES GROUP,Industrials,Industrials,sector,XLI,IWM
HD,HD,HOME DEPOT INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
HDSN,HDSN,HUDSON TECHNOLOGIES INC,Industrials,Industrials,sector,XLI,IWM
HE,HE,HAWAIIAN ELECTRIC INDUSTRIES,Utilities,Utilities,sector,XLU,IWM
HELE,HELE,HELEN OF TROY LTD,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
HFWA,HFWA,HERITAGE FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
HG,HG,HAMILTON INSURANCE GROUP CLASS B,Financials,Financials,sector,XLF,IWM
HGV,HGV,HILTON GRAND VACATIONS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
HIFS,HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,Financials,sector,XLF,IWM
HIG,HIG,HARTFORD INSURANCE GROUP INC,Financials,Financials,sector,XLF,SPY
HII,HII,HUNTINGTON INGALLS INDUSTRIE,Industrials,Industrials,sector,XLI,SPY
HIMS,HIMS,HIMS HERS HEALTH CLASS A,Health Care,Health Care,sector,XLV,IWM
HIPO,HIPO,HIPPO HOLDINGS,Financials,Financials,sector,XLF,IWM
HIW,HIW,HIGHWOODS PROPERTIES REIT,Real Estate,Real Estate,sector,XLRE,IWM
HLF,HLF,HERBALIFE LTD,Consumer Staples,Consumer Staples,sector,XLP,IWM
HLIO,HLIO,HELIOS TECHNOLOGIES INC,Industrials,Industrials,sector,XLI,IWM
HLIT,HLIT,HARMONIC,Information Technology,Information Technology,sector,IWM,IWM
HLLY,HLLY,HOLLEY,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
HLMN,HLMN,HILLMAN SOLUTIONS CORP,Industrials,Industrials,sector,XLI,IWM
HLT,HLT,HILTON WORLDWIDE HOLDINGS IN,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
HLX,HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,Energy,sector,XLE,IWM
HMH,HMH,HMH HOLDING INC CLASS A,Energy,Energy,sector,XLE,IWM
HMN,HMN,HORACE MANN EDUCATORS CORP,Financials,Financials,sector,XLF,IWM
HNGE,HNGE,HINGE HEALTH CLASS A,Health Care,Health Care,sector,XLV,IWM
HNI,HNI,HNI,Industrials,Industrials,sector,XLI,IWM
HNRG,HNRG,HALLADOR ENERGY,Utilities,Utilities,sector,XLU,IWM
HNST,HNST,THE HONEST COMPANY,Consumer Staples,Consumer Staples,sector,XLP,IWM
HNVR,HNVR,HANOVER BANCORP INC,Financials,Financials,sector,XLF,IWM
HOG,HOG,HARLEY DAVIDSON,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
HOMB,HOMB,HOME BANCSHARES INC,Financials,Financials,sector,XLF,IWM
HON,HON,HONEYWELL INTERNATIONAL INC,Industrials,Industrials,sector,XLI,NDX|SPY
HONA,HONA,HONEYWELL AEROSPACE INC,Industrials,Industrials,sector,XLI,NDX|SPY
HOOD,HOOD,ROBINHOOD MARKETS INC   A,Financials,Financials,sector,XLF,SPY
HOPE,HOPE,HOPE BANCORP INC,Financials,Financials,sector,XLF,IWM
HOV,HOV,HOVNANIAN ENTERPRISES CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
HP,HP,HELMERICH & PAYNE,Energy,Energy,sector,XLE,IWM
HPE,HPE,HEWLETT PACKARD ENTERPRISE,Technology,Technology,sector,XLK,SPY
HPK,HPK,HIGHPEAK ENERGY INC,Energy,Energy,sector,XLE,IWM
HPP,HPP,HUDSON PACIFIC PROPERTIES REIT,Real Estate,Real Estate,sector,XLRE,IWM
HPQ,HPQ,HP INC,Technology,Technology,sector,XLK,SPY
HQI,HQI,HIREQUEST INC,Industrials,Industrials,sector,XLI,IWM
HQY,HQY,HEALTHEQUITY,Health Care,Health Care,sector,XLV,IWM
HRI,HRI,HERC HOLDINGS,Industrials,Industrials,sector,XLI,IWM
HRL,HRL,HORMEL FOODS CORP,Consumer Staples,Consumer Staples,sector,XLP,SPY
HRMY,HRMY,HARMONY BIOSCIENCES HLDG,Health Care,Health Care,sector,XLV,IWM
HROW,HROW,HARROW,Health Care,Health Care,sector,XLV,IWM
HRTG,HRTG,HERITAGE INSURANCE HOLDINGS INC,Financials,Financials,sector,XLF,IWM
HRTX,HRTX,HERON THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
HSHP,HSHP,HIMALAYA SHIPPING LTD,Industrials,Industrials,sector,XLI,IWM
HSIC,HSIC,HENRY SCHEIN INC,Health Care,Health Care,sector,XLV,SPY
HST,HST,HOST HOTELS + RESORTS INC,Real Estate,Real Estate,sector,XLRE,SPY
HSTM,HSTM,HEALTHSTREAM,Health Care,Health Care,sector,XLV,IWM
HSY,HSY,HERSHEY CO/THE,Consumer Staples,Consumer Staples,sector,XLP,SPY
HTB,HTB,HOMETRUST BANCSHARES INC,Financials,Financials,sector,XLF,IWM
HTFL,HTFL,HEARTFLOW,Health Care,Health Care,sector,XLV,IWM
HTH,HTH,HILLTOP HOLDINGS,Financials,Financials,sector,XLF,IWM
HTLD,HTLD,HEARTLAND EXPRESS INC,Industrials,Industrials,sector,XLI,IWM
HTO,HTO,H2O AMERICA,Utilities,Utilities,sector,XLU,IWM
HTZ,HTZ,HERTZ GLOBAL HLDGS INC,Industrials,Industrials,sector,XLI,IWM
HUBB,HUBB,HUBBELL INC,Industrials,Industrials,sector,XLI,SPY
HUBG,HUBG,HUB GROUP CLASS A,Industrials,Industrials,sector,XLI,IWM
HUM,HUM,HUMANA INC,Health Care,Health Care,sector,XLV,SPY
HUN,HUN,HUNTSMAN CORP,Materials,Materials,sector,XLB,IWM
HURN,HURN,HURON CONSULTING GROUP,Industrials,Industrials,sector,XLI,IWM
HUT,HUT,HUT CORP,Information Technology,Information Technology,sector,IWM,IWM
HVT,HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
HWBK,HWBK,HAWTHORN BANCSHARES INC,Financials,Financials,sector,XLF,IWM
HWC,HWC,HANCOCK WHITNEY,Financials,Financials,sector,XLF,IWM
HWKN,HWKN,HAWKINS INC,Materials,Materials,sector,XLB,IWM
HWM,HWM,HOWMET AEROSPACE INC,Industrials,Industrials,sector,XLI,SPY
HY,HY,HYSTER YALE INC CLASS A,Industrials,Industrials,sector,XLI,IWM
HYLN,HYLN,HYLIION HOLDINGS CORP,Industrials,Industrials,sector,XLI,IWM
HYMC,HYMC,HYCROFT MINING HOLDING CORP CLASS,Materials,Materials,sector,XLB,IWM
HYPR,HYPR,HYPERFINE CLASS A,Health Care,Health Care,sector,XLV,IWM
HZO,HZO,MARINEMAX INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
IA,IA,INNOVATIVE SOLUTIONS AND SUPPORT I,Industrials,Industrials,sector,XLI,IWM
IART,IART,INTEGRA LIFESCIENCES HOLDINGS,Health Care,Health Care,sector,XLV,IWM
IBCP,IBCP,INDEPENDENT BANK CORP,Financials,Financials,sector,XLF,IWM
IBEX,IBEX,IBEX LTD,Industrials,Industrials,sector,XLI,IWM
IBKR,IBKR,INTERACTIVE BROKERS GRO CL A,Financials,Financials,sector,XLF,SPY
IBM,IBM,INTL BUSINESS MACHINES CORP,Technology,Technology,sector,XLK,SPY
IBOC,IBOC,INTERNATIONAL BANCSHARES CORP,Financials,Financials,sector,XLF,IWM
IBP,IBP,INSTALLED BUILDING PRODUCTS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
IBRX,IBRX,IMMUNITYBIO INC,Health Care,Health Care,sector,XLV,IWM
IBTA,IBTA,IBOTTA CLASS A,Communication,Communication,sector,XLC,IWM
ICE,ICE,INTERCONTINENTAL EXCHANGE IN,Financials,Financials,sector,XLF,SPY
ICFI,ICFI,ICF INTERNATIONAL,Industrials,Industrials,sector,XLI,IWM
ICHR,ICHR,ICHOR HOLDINGS,Information Technology,Information Technology,sector,IWM,IWM
ICUI,ICUI,ICU MEDICAL,Health Care,Health Care,sector,XLV,IWM
IDCC,IDCC,INTERDIGITAL INC,Information Technology,Information Technology,sector,IWM,IWM
IDN,IDN,INTELLICHECK INC,Information Technology,Information Technology,sector,IWM,IWM
IDR,IDR,IDAHO STRATEGIC RESOURCES INC,Materials,Materials,sector,XLB,IWM
IDT,IDT,IDT CLASS B,Communication,Communication,sector,XLC,IWM
IDXX,IDXX,IDEXX LABORATORIES INC,Health Care,Health Care,sector,XLV,NDX|SPY
IDYA,IDYA,IDEAYA BIOSCIENCES,Health Care,Health Care,sector,XLV,IWM
IE,IE,IVANHOE ELECTRIC,Materials,Materials,sector,XLB,IWM
IEX,IEX,IDEX CORP,Industrials,Industrials,sector,XLI,SPY
IFF,IFF,INTL FLAVORS + FRAGRANCES,Materials,Materials,sector,XLB,SPY
IHRT,IHRT,IHEARTMEDIA CLASS A,Communication,Communication,sector,XLC,IWM
III,III,INFORMATION SERVICES GROUP INC,Information Technology,Information Technology,sector,IWM,IWM
IIIN,IIIN,INSTEEL INDUSTRIES INC,Industrials,Industrials,sector,XLI,IWM
IIIV,IIIV,I3 VERTICALS CLASS A,Information Technology,Information Technology,sector,IWM,IWM
IIPR,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES I,Real Estate,Real Estate,sector,XLRE,IWM
IKT,IKT,INHIBIKASE THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
ILPT,ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,Real Estate,sector,XLRE,IWM
IMAX,IMAX,IMAX CORP,Communication,Communication,sector,XLC,IWM
IMKTA,IMKTA,INGLES MARKETS CLASS A,Consumer Staples,Consumer Staples,sector,XLP,IWM
IMMR,IMMR,IMMERSION CORP,Information Technology,Information Technology,sector,IWM,IWM
IMMX,IMMX,IMMIX BIOPHARMA,Health Care,Health Care,sector,XLV,IWM
IMNM,IMNM,IMMUNOME,Health Care,Health Care,sector,XLV,IWM
IMRX,IMRX,IMMUNEERING CLASS A,Health Care,Health Care,sector,XLV,IWM
IMVT,IMVT,IMMUNOVANT,Health Care,Health Care,sector,XLV,IWM
IMXI,IMXI,INTERNATIONAL MONEY EXPRESS INC,Financials,Financials,sector,XLF,IWM
INBK,INBK,FIRST INTERNET BANCORP,Financials,Financials,sector,XLF,IWM
INBX,INBX,INHIBRX BIOSCIENCES INC,Health Care,Health Care,sector,XLV,IWM
INCY,INCY,INCYTE CORP,Health Care,Health Care,sector,XLV,SPY
INDB,INDB,INDEPENDENT BANK CORP,Financials,Financials,sector,XLF,IWM
INDI,INDI,INDIE SEMICONDUCTOR INC CLASS A,Information Technology,Information Technology,sector,IWM,IWM
INDV,INDV,INDIVIOR PHARMACEUTICALS INC,Health Care,Health Care,sector,XLV,IWM
INFQ,INFQ,INFLEQTION INC,Information Technology,Information Technology,sector,IWM,IWM
INFU,INFU,INFUSYSTEM HOLDINGS INC,Health Care,Health Care,sector,XLV,IWM
INGN,INGN,INOGEN,Health Care,Health Care,sector,XLV,IWM
INH,INH,INHIBRX INC CVR,Health Care,Health Care,sector,XLV,IWM
INN,INN,SUMMIT HOTEL PROPERTIES REIT INC,Real Estate,Real Estate,sector,XLRE,IWM
INNV,INNV,INNOVAGE HOLDING CORP,Health Care,Health Care,sector,XLV,IWM
INOD,INOD,INNODATA,Industrials,Industrials,sector,XLI,IWM
INR,INR,INFINITY NATURAL RESOURCES INC CLA,Energy,Energy,sector,XLE,IWM
INSE,INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
INSG,INSG,INSEEGO,Information Technology,Information Technology,sector,IWM,IWM
INSP,INSP,INSPIRE MEDICAL SYSTEMS,Health Care,Health Care,sector,XLV,IWM
INSW,INSW,INTERNATIONAL SEAWAYS,Energy,Energy,sector,XLE,IWM
